player,session,level,action,time,state,timestamp
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,1,32,"Palanca_Lever6, Mirror3_0, Rotación Total Positiva: 3.5, Rotación Total Negativa: -21.5, Player 1","2020-11-25 22:00:08.112353"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,1,35,"Palanca_Lever1, Mirror, Rotación Total Positiva: 0.0, Rotación Total Negativa: -2.5, Player 0","2020-11-25 22:00:09.993263"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,1,38,"Palanca_Lever1, Mirror, Rotación Total Positiva: 0.0, Rotación Total Negativa: -28.0, Player 0","2020-11-25 22:00:13.847032"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,3,39,"Final del nivel","2020-11-25 22:00:14.075986"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,1,39,"Palanca_Lever1, Mirror, Rotación Total Positiva: 2.5, Rotación Total Negativa: 0.0, Player 0","2020-11-25 22:00:15.686234"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,1,39,"Palanca_Lever1, Mirror, Rotación Total Positiva: 5.0, Rotación Total Negativa: 0.0, Player 0","2020-11-25 22:00:16.963732"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,1,39,"Palanca_Lever1, Mirror, Rotación Total Positiva: 0.5, Rotación Total Negativa: -5.0, Player 0","2020-11-25 22:00:22.999294"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,1,39,"Palanca_Lever1, Mirror, Rotación Total Positiva: 1.0, Rotación Total Negativa: -2.5, Player 0","2020-11-25 22:00:41.444005"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,Mirrors_1,3,39,"Puntaje Total: 178840","2020-11-25 22:00:56.409404"
188405223,BEDAF3D843D87F6F427B14B7A5D5B9D1,NIVEL_FINAL,0,0,"Inicio del nivel,Player 1: abc, Player2: 123","2020-11-25 22:00:56.586456"
128643036,443098B440EE8D62269C1BB5730F6853,Densidad_de_Objetos,0,0,"Inicio del nivel,Player 1: p, Player2: Q","2020-11-26 12:41:21.061827"
128643036,443098B440EE8D62269C1BB5730F6853,Densidad_de_Objetos,1,16,"rocaOro_Sprite, 50, Boton volOro, Player 0","2020-11-26 12:42:25.897826"
128643036,443098B440EE8D62269C1BB5730F6853,Densidad_de_Objetos,1,34,"rocaAcero_Sprite, 70, Boton volAcero, Player 1","2020-11-26 12:42:43.549262"
191147499,98301ED0441B6559E8B8BEBF10879B30,Densidad_de_Objetos,0,0,"Inicio del nivel,Player 1: pedro, Player2: lucho","2020-11-26 13:41:07.970276"
191147499,98301ED0441B6559E8B8BEBF10879B30,Densidad_de_Objetos,3,5,"Final del nivel","2020-11-26 13:42:05.697566"
191147499,98301ED0441B6559E8B8BEBF10879B30,Densidad_de_Objetos,3,5,"Puntaje Total: 12730","2020-11-26 13:43:16.331667"
191147499,98301ED0441B6559E8B8BEBF10879B30,Union_Interseccion,0,0,"Inicio del nivel,Player 1: pedro, Player2: lucho","2020-11-26 13:43:17.480610"
191147499,98301ED0441B6559E8B8BEBF10879B30,Union_Interseccion,1,1,"Boton0,Set to TRUE, Player 0","2020-11-26 13:43:46.396309"
191147499,98301ED0441B6559E8B8BEBF10879B30,Union_Interseccion,1,6,"Boton2,Set to TRUE, Player 0","2020-11-26 13:44:23.940137"
191147499,98301ED0441B6559E8B8BEBF10879B30,Union_Interseccion,1,8,"Boton3,Set to TRUE, Player 1","2020-11-26 13:44:34.591734"
191147499,98301ED0441B6559E8B8BEBF10879B30,Union_Interseccion,1,12,"Boton5,Set to TRUE, Player 0","2020-11-26 13:45:03.281857"
191147499,98301ED0441B6559E8B8BEBF10879B30,Union_Interseccion,1,13,"Boton6,Set to TRUE, Player 0","2020-11-26 13:45:07.300290"
191147499,98301ED0441B6559E8B8BEBF10879B30,Union_Interseccion,1,14,"Boton7,Set to TRUE, Player 1","2020-11-26 13:45:13.650988"
191147499,98301ED0441B6559E8B8BEBF10879B30,Union_Interseccion,3,14,"Final del nivel","2020-11-26 13:45:13.873937"
188405223,2E80B09640CEFA931F8A969A58DE1757,Densidad_de_Objetos,0,0,"Inicio del nivel,Player 1: Paulo, Player2: Tomas","2020-11-26 13:45:14.870764"
188405223,2E80B09640CEFA931F8A969A58DE1757,Densidad_de_Objetos,3,9,"Final del nivel","2020-11-26 13:45:40.677656"
188405223,2E80B09640CEFA931F8A969A58DE1757,Densidad_de_Objetos,3,9,"Puntaje Total: 12590","2020-11-26 13:45:53.566570"
188405223,2E80B09640CEFA931F8A969A58DE1757,Union_Interseccion,0,0,"Inicio del nivel,Player 1: Paulo, Player2: Tomas","2020-11-26 13:45:53.982980"
